2017-10-04 00:00:50,17.0333333333,12.51,18.5,18.75,56.73,81.0
2017-10-04 00:10:57,17.0810810811,12.51,18.437,18.75,56.65,80.0
2017-10-04 00:20:55,17.0294117647,12.51,18.437,18.75,56.44,80.0
2017-10-04 00:31:25,17.0,12.9,18.375,18.687,55.9,80.0
2017-10-04 00:41:52,17.0,11.94,18.375,18.687,54.74,82.0
2017-10-04 00:51:09,17.0,11.94,18.312,18.687,55.58,82.0
2017-10-04 01:01:43,17.0,11.94,18.312,18.687,54.82,82.0
2017-10-04 01:11:26,16.96875,11.94,18.25,18.687,55.95,82.0
2017-10-04 01:21:02,17.0,11.94,18.25,18.687,56.24,82.0
2017-10-04 01:30:55,17.0,12.18,18.187,18.625,55.26,82.0
2017-10-04 01:40:54,16.4705882353,11.18,18.187,18.625,56.38,85.0
2017-10-04 01:50:50,16.1612903226,11.18,18.125,18.562,57.03,85.0
2017-10-04 02:01:20,16.0862068966,11.18,18.062,18.562,57.0,85.0
2017-10-04 02:11:14,16.1730769231,11.18,18.062,18.625,57.46,86.0
2017-10-04 02:21:30,16.1641791045,11.17,18.0,18.562,56.99,86.0
2017-10-04 02:30:49,16.0,11.31,18.0,18.562,58.1,86.0
2017-10-04 02:41:01,16.0,10.62,18.0,18.562,58.7,87.0
2017-10-04 02:50:58,16.0,10.62,17.937,18.5,58.87,87.0
2017-10-04 03:01:26,16.0,10.62,17.875,18.5,55.83,88.0
2017-10-04 03:10:50,16.0333333333,10.62,17.875,18.5,55.97,88.0
2017-10-04 03:21:31,16.0294117647,10.49,17.875,18.5,57.5,89.0
2017-10-04 03:31:06,16.0222222222,10.51,17.812,18.5,57.89,89.0
2017-10-04 03:41:37,16.0405405405,9.98,17.75,18.5,56.03,89.0
2017-10-04 03:51:10,16.2244897959,9.98,17.75,18.437,56.18,89.0
2017-10-04 04:01:11,16.0,9.98,17.75,18.437,57.3,90.0
2017-10-04 04:11:11,16.0,9.98,17.687,18.437,58.24,90.0
2017-10-04 04:22:13,16.0093457944,9.98,17.625,18.437,58.89,90.0
2017-10-04 04:31:12,16.0,10.21,17.625,18.375,59.06,91.0
2017-10-04 04:40:55,16.0,10.0,17.562,18.375,59.71,89.0
2017-10-04 04:52:02,16.0,10.0,17.562,18.375,59.13,89.0
2017-10-04 05:01:24,16.0,10.0,17.5,18.312,59.34,89.0
2017-10-04 05:11:54,16.0,10.0,17.5,18.312,59.63,89.0
2017-10-04 05:22:05,16.0,10.0,17.5,18.312,59.9,89.0
