2017-10-26 14:11:17,21.0185185185,15.25,20.562,19.25,74.15,94.0
2017-10-26 14:21:42,21.0,15.22,20.25,19.312,74.83,93.0
2017-10-26 14:32:00,21.0,15.21,20.25,19.375,73.57,91.0
2017-10-26 14:40:49,21.0,15.23,20.25,19.375,73.38,94.0
2017-10-26 14:51:30,20.9701492537,15.15,20.25,19.437,70.06,93.0
2017-10-26 15:02:14,19.0,14.97,20.187,19.437,70.63,93.0
2017-10-26 15:11:30,18.7462686567,14.87,20.125,19.437,71.04,92.0
2017-10-26 15:21:04,18.023255814,14.79,20.062,19.437,72.3,92.0
2017-10-26 15:31:26,18.0,14.69,19.937,19.375,72.13,91.0
2017-10-26 15:41:42,18.0,13.95,19.937,19.375,70.24,91.0
2017-10-26 15:51:41,18.025974026,13.87,19.937,19.312,69.92,91.0
2017-10-26 16:01:56,18.0549450549,13.79,19.875,19.312,67.86,91.0
2017-10-26 16:11:57,18.0,13.69,19.875,19.25,68.55,90.0
2017-10-26 16:21:08,18.0,13.61,19.812,19.25,67.38,90.0
2017-10-26 16:31:34,18.0,13.51,19.812,19.187,66.55,89.0
2017-10-26 16:41:02,18.0,12.14,19.75,19.187,66.98,92.0
2017-10-26 16:51:23,18.0655737705,12.08,19.75,19.187,66.54,92.0
2017-10-26 17:01:05,18.0,12.02,19.75,19.187,65.48,91.0
2017-10-26 17:11:31,18.0,11.86,19.687,19.187,65.26,90.0
2017-10-26 17:21:38,18.972972973,11.79,19.687,19.125,68.43,90.0
2017-10-26 17:31:41,19.987012987,11.72,19.812,19.125,65.22,89.0
2017-10-26 17:40:56,20.9444444444,11.12,19.875,19.187,63.11,91.0
2017-10-26 17:51:01,21.0,11.02,19.937,19.187,63.0,91.0
2017-10-26 18:02:21,21.0,10.91,20.0,19.187,62.23,91.0
2017-10-26 18:11:52,18.0344827586,10.83,19.937,19.25,58.31,90.0
2017-10-26 18:21:01,17.025,10.76,19.812,19.187,64.88,90.0
2017-10-26 18:31:36,17.0,10.67,18.687,19.125,65.78,90.0
2017-10-26 18:41:13,17.0,10.43,17.375,16.687,66.82,91.0
2017-10-26 18:51:11,16.4,10.31,17.312,17.187,66.88,91.0
2017-10-26 19:01:28,16.3846153846,10.18,17.062,17.312,66.89,90.0
2017-10-26 19:12:18,16.8214285714,10.09,17.25,17.5,65.2,90.0
2017-10-26 19:22:07,16.9306930693,10.01,17.187,17.625,64.38,90.0
2017-10-26 19:31:04,16.023255814,9.93,17.0,17.5,64.74,90.0
2017-10-26 19:40:47,16.962962963,9.83,17.437,17.625,60.15,91.0
2017-10-26 19:51:09,16.0212765957,9.71,16.375,17.062,62.09,91.0
2017-10-26 20:01:28,16.0,9.59,16.875,17.437,64.58,90.0
2017-10-26 20:10:55,15.5294117647,9.58,15.687,16.687,64.53,89.0
2017-10-26 20:21:56,15.978021978,9.51,15.937,16.375,63.88,89.0
2017-10-26 20:31:00,15.2,9.43,15.562,16.312,65.08,88.0
2017-10-26 20:40:56,16.0,9.33,16.375,16.75,66.0,89.0
2017-10-26 20:51:55,16.9555555556,9.22,17.062,16.812,66.98,89.0
2017-10-26 21:01:12,18.0,9.16,18.75,18.125,63.6,88.0
2017-10-26 21:10:51,18.7741935484,9.11,18.937,18.375,59.39,87.0
2017-10-26 21:21:32,19.0,9.04,19.125,18.562,56.42,87.0
2017-10-26 21:31:03,19.0,8.99,19.125,18.687,56.4,86.0
2017-10-26 21:41:28,19.0,9.0,19.062,18.75,52.28,86.0
2017-10-26 21:51:54,19.0,8.91,18.937,18.687,50.63,86.0
2017-10-26 22:01:43,19.0,8.84,18.75,18.562,50.1,85.0
2017-10-26 22:10:54,18.0294117647,8.81,18.75,18.437,50.97,85.0
2017-10-26 22:21:10,18.0,8.83,18.687,18.437,50.92,84.0
2017-10-26 22:31:33,18.0,8.82,18.625,18.375,50.55,83.0
