2017-09-30 00:00:38,18.0,11.45,17.125,18.562,52.21,84.0
2017-09-30 00:10:49,18.0344827586,11.45,17.062,18.562,52.93,84.0
2017-09-30 00:21:53,18.0795454545,11.45,17.062,18.562,51.34,83.0
2017-09-30 00:31:10,18.0416666667,12.01,17.062,18.562,51.44,83.0
2017-09-30 00:41:26,18.0,11.1,17.0,18.562,52.09,86.0
2017-09-30 00:51:07,18.0,11.1,17.0,18.562,51.6,86.0
2017-09-30 01:01:03,18.0,11.1,17.0,18.5,51.71,86.0
2017-09-30 01:10:53,18.0,11.1,17.0,18.5,51.76,86.0
2017-09-30 01:21:16,18.0185185185,11.1,17.0,18.5,51.61,85.0
2017-09-30 01:31:09,18.0,11.22,17.0,18.5,52.29,85.0
2017-09-30 01:41:42,18.0,11.23,16.937,18.5,52.27,85.0
2017-09-30 01:50:46,18.0,11.13,16.937,18.5,52.5,85.0
2017-09-30 02:00:57,17.1666666667,11.23,16.937,18.5,52.61,85.0
2017-09-30 02:11:05,18.0,11.23,16.875,18.5,52.93,85.0
2017-09-30 02:21:24,17.1967213115,11.23,16.937,18.5,52.46,85.0
2017-09-30 02:31:11,18.0,11.29,16.875,18.5,52.74,83.0
2017-09-30 02:42:04,18.0,11.29,16.875,18.5,52.44,83.0
2017-09-30 02:51:15,18.0,11.34,16.875,18.5,52.75,83.0
2017-09-30 03:00:55,18.0,11.27,16.875,18.437,52.8,83.0
2017-09-30 03:11:40,17.0263157895,11.27,16.875,18.5,53.46,83.0
2017-09-30 03:21:37,16.9452054795,11.27,16.875,18.437,59.36,83.0
2017-09-30 03:31:00,17.225,11.13,16.812,18.437,59.48,84.0
2017-09-30 03:41:51,17.091954023,11.25,16.812,18.437,59.02,85.0
2017-09-30 03:51:00,16.9743589744,11.25,16.812,18.437,60.67,85.0
2017-09-30 04:01:29,17.0757575758,11.25,16.812,18.437,59.52,86.0
2017-09-30 04:11:01,17.0,11.25,16.75,18.437,59.35,86.0
2017-09-30 04:21:26,17.0,11.25,16.75,18.375,59.38,86.0
2017-09-30 04:32:13,16.6074766355,12.14,16.75,18.375,59.74,82.0
2017-09-30 04:41:23,16.0847457627,12.46,16.75,18.375,61.08,82.0
2017-09-30 04:51:35,16.8095238095,12.46,16.687,18.375,61.11,82.0
2017-09-30 05:01:29,17.0303030303,12.46,16.687,18.375,59.7,82.0
2017-09-30 05:12:31,17.0081300813,12.46,16.687,18.375,58.73,82.0
2017-09-30 05:21:05,17.1818181818,12.51,16.687,18.312,59.77,82.0
2017-09-30 05:31:07,17.4444444444,12.48,16.687,18.312,59.36,82.0
2017-09-30 05:40:54,18.0,11.47,16.687,18.312,56.94,90.0
2017-09-30 05:50:53,18.0,11.47,16.687,18.312,56.28,90.0
2017-09-30 06:01:09,18.0,11.47,16.687,18.312,55.05,90.0
2017-09-30 06:11:23,18.0,11.47,16.687,18.312,56.45,90.0
2017-09-30 06:21:33,17.0142857143,11.47,16.625,18.312,63.93,90.0
2017-09-30 06:30:58,16.7027027027,12.02,16.625,18.312,64.35,89.0
2017-09-30 06:41:05,16.1590909091,13.52,16.625,18.312,65.07,83.0
2017-09-30 06:51:08,16.170212766,13.52,16.625,18.25,64.85,83.0
2017-09-30 07:01:08,16.0869565217,13.52,16.562,18.25,65.07,83.0
2017-09-30 07:10:52,16.03125,13.52,16.562,18.25,66.0,83.0
2017-09-30 07:21:47,16.1325301205,13.52,16.562,18.25,65.9,83.0
2017-09-30 07:31:05,16.9772727273,13.83,16.562,18.25,62.18,83.0
2017-09-30 07:41:00,16.1282051282,13.63,16.562,18.187,64.28,86.0
2017-09-30 07:51:16,16.0,13.66,16.562,18.187,65.85,86.0
2017-09-30 08:01:07,15.0888888889,13.66,16.562,18.187,68.07,86.0
2017-09-30 08:11:07,15.9782608696,13.77,16.5,18.125,65.37,85.0
2017-09-30 08:20:57,16.0,13.77,16.5,18.125,65.11,84.0
2017-09-30 08:31:05,16.1818181818,13.47,16.5,18.125,64.61,85.0
2017-09-30 08:41:48,16.156626506,13.47,16.5,18.125,64.87,84.0
2017-09-30 08:51:36,16.125,13.34,16.5,18.062,65.1,85.0
2017-09-30 09:01:36,16.0833333333,13.47,16.5,18.125,66.04,83.0
2017-09-30 09:10:54,16.1470588235,13.29,16.5,18.062,66.09,85.0
2017-09-30 09:21:01,16.0256410256,13.29,16.5,18.062,66.82,84.0
2017-09-30 09:31:22,16.0,11.76,16.5,18.062,68.4,91.0
2017-09-30 09:40:56,16.0,12.16,16.5,18.062,68.46,90.0
2017-09-30 09:51:08,16.9787234043,12.16,16.5,18.062,66.28,90.0
2017-09-30 10:01:08,17.0217391304,12.16,16.5,18.062,66.2,89.0
2017-09-30 10:11:06,17.9777777778,12.16,16.5,18.062,64.38,88.0
2017-09-30 10:21:23,18.0,12.16,16.562,18.062,59.72,86.0
2017-09-30 10:31:08,18.0,12.99,16.562,18.062,59.34,85.0
2017-09-30 10:41:06,17.7111111111,12.72,16.562,18.062,59.16,87.0
2017-09-30 10:51:25,17.9841269841,13.03,16.562,18.062,58.83,86.0
2017-09-30 11:01:42,18.0,13.03,16.562,18.062,59.1,85.0
2017-09-30 11:11:09,18.0,12.82,16.625,18.062,60.77,86.0
2017-09-30 11:21:50,18.0,12.82,16.625,18.062,58.99,85.0
2017-09-30 11:31:15,18.0,12.72,16.625,18.125,58.36,85.0
2017-09-30 11:40:59,18.1578947368,12.37,16.625,18.125,57.13,88.0
2017-09-30 11:50:38,18.2105263158,12.37,16.687,18.125,58.32,87.0
2017-09-30 12:01:00,18.1538461538,12.37,16.687,18.125,55.26,87.0
2017-09-30 12:11:23,18.05,12.37,16.687,18.125,54.95,86.0
2017-09-30 12:21:06,18.0222222222,12.37,16.75,18.125,57.8,86.0
2017-09-30 12:31:31,18.0,12.53,16.75,18.125,59.26,86.0
2017-09-30 12:41:49,18.0,12.13,16.75,18.125,61.39,87.0
2017-09-30 12:51:01,18.0,12.13,16.75,18.125,61.58,87.0
2017-09-30 13:00:47,18.037037037,12.13,16.75,18.187,62.52,87.0
2017-09-30 13:11:11,18.0,12.13,16.812,18.187,61.94,87.0
2017-09-30 13:21:11,18.0,12.13,16.812,18.187,60.46,86.0
2017-09-30 13:31:07,18.0,11.94,16.812,18.187,60.74,86.0
2017-09-30 13:41:59,18.0,11.99,16.812,18.187,60.5,88.0
2017-09-30 13:51:18,18.9642857143,11.99,16.812,18.187,58.66,88.0
2017-09-30 14:01:39,19.1052631579,11.99,16.875,18.187,56.8,88.0
2017-09-30 14:10:54,19.9705882353,11.99,16.875,18.187,56.44,88.0
2017-09-30 14:20:56,20.0,11.99,16.937,18.25,55.83,87.0
2017-09-30 14:31:22,20.0166666667,11.68,16.937,18.25,52.8,88.0
2017-09-30 14:41:14,20.125,12.25,17.0,18.25,52.56,86.0
2017-09-30 14:51:48,19.1204819277,12.17,17.0,18.312,58.55,86.0
2017-09-30 15:01:20,18.1379310345,12.31,17.0,18.25,59.33,85.0
2017-09-30 15:11:08,18.0434782609,12.31,17.0,18.25,59.96,84.0
2017-09-30 15:21:43,18.0,12.31,17.062,18.25,62.58,83.0
2017-09-30 15:31:03,18.0,12.47,17.062,18.25,63.67,82.0
2017-09-30 15:41:02,17.1538461538,12.62,17.062,18.25,64.97,83.0
2017-09-30 15:50:59,18.0,12.42,17.062,18.312,64.05,84.0
