"2017-08-19 00:01:03",27,24.79,,24.625,71.28,85
"2017-08-19 00:10:59",27,24.79,,24.625,73.45,86
"2017-08-19 00:20:50",27,24.79,,24.625,73.96,86
"2017-08-19 00:31:06",27,24.77,,24.625,72.76,86
"2017-08-19 00:40:54",27,24.77,,24.625,73.79,89
"2017-08-19 00:50:59",26.4651162791,24.76,24.875,24.625,75.26,87
"2017-08-19 01:01:00",26.2272727273,24.76,,24.625,77.14,86
"2017-08-19 01:11:01",26.8444444444,24.76,24.875,24.687,73.93,86
"2017-08-19 01:21:05",26.8461538462,24.23,24.875,24.687,73.75,88
"2017-08-19 01:31:00",26.4651162791,24.33,,24.687,75.28,88
"2017-08-19 01:41:01",26.1555555556,24.33,24.875,24.687,76.51,90
"2017-08-19 01:51:02",26.085106383,24.22,,24.687,77.19,89
"2017-08-19 02:00:55",26.1666666667,24.22,,24.687,76.97,87
"2017-08-19 02:10:58",26.2,24.22,,24.687,76.97,87
"2017-08-19 02:20:55",26.1111111111,24.64,,24.687,77.31,86
"2017-08-19 02:31:01",26.0952380952,24.36,24.875,24.687,77.38,86
"2017-08-19 02:41:00",26.1904761905,24.36,24.875,24.687,77.02,89
"2017-08-19 02:51:04",26.06,24.36,24.875,24.75,77.3,87
"2017-08-19 03:00:55",26.1388888889,24.36,,24.75,78.17,86
"2017-08-19 03:10:54",26.0606060606,24.24,,24.75,78.52,86
"2017-08-19 03:20:51",26,24.24,,24.75,78.93,86
"2017-08-19 03:30:55",26.0571428571,23.81,,24.75,78.37,87
"2017-08-19 03:40:59",26.119047619,23.81,,24.75,78.45,90
"2017-08-19 03:50:54",26,23.96,,24.75,78.97,88
"2017-08-19 04:00:57",26,23.96,,24.75,78.7,87
"2017-08-19 04:10:51",26,23.96,,24.75,80.41,87
"2017-08-19 04:21:11",26,23.99,,24.75,79.89,87
"2017-08-19 04:31:01",26,23.57,24.937,24.75,80.4,88
"2017-08-19 04:40:53",26,23.57,,24.75,80.58,91
"2017-08-19 04:51:02",26,23.5,,24.75,78.96,90
"2017-08-19 05:01:00",25.8780487805,23.5,,24.75,75.39,89
"2017-08-19 05:10:57",25,23.48,24.875,24.75,73.36,88
"2017-08-19 05:20:56",24.0285714286,23.47,24.812,24.75,73.06,88
"2017-08-19 05:30:59",24,22.82,,24.687,73.11,88
"2017-08-19 05:40:49",24,22.82,,24.687,72.65,91
"2017-08-19 05:50:54",24,22.76,,24.625,71.3,90
"2017-08-19 06:00:59",24,22.76,,24.625,71.6,89
"2017-08-19 06:10:54",24,22.73,,24.625,71.43,89
"2017-08-19 06:21:09",23.0172413793,22.73,,24.625,72.07,89
"2017-08-19 06:31:02",22.6595744681,22.21,,24.562,73.36,90
"2017-08-19 06:40:51",23,22.21,,24.562,72.27,92
"2017-08-19 06:51:01",22.5106382979,22.19,,24.562,73.81,91
"2017-08-19 07:00:56",23,22.19,,24.5,71.49,90
"2017-08-19 07:11:10",23,22.16,,24.5,71.55,90
"2017-08-19 07:21:02",22.1739130435,22.16,24.625,24.5,73.09,90
